,0
2364,교육과정
2365,체육
2366,대한
2367,특수
2368,학교
2369,체육교사
2370,인식
2371,연구
2372,지체
2373,장애
2374,특수
2375,학교
2376,교사
2377,교육
2378,경험
2379,근거
2380,이론
2381,연구
2382,경도
2383,장애
2384,통합교육
2385,대한
2386,특수
2387,교사
2388,교사
2389,태도
2390,비교
2391,연구
2392,특수
2393,도서관
2394,사서
2395,계속
2396,교육
2397,연구
2398,근거
2399,이론
2400,의한
2401,유아
2402,특수
2403,교사
2404,다문화
2405,교육
2406,역량
2407,형성
2408,과정
2409,분석
2410,특수
2411,학교
2412,등부
2413,장애
2414,학생
2415,부모
2416,특수교육
2417,교사
2418,협력
2419,대한
2420,만족도
2421,사회
2422,지지
2423,인식
2424,가족
2425,기능
2426,인식
2427,간의
2428,상관관계
2429,교사
2430,발달
2431,단계
2432,특수교육
2433,교사
2434,관심사
2435,변화
2436,연구
2437,특수교육
2438,센터
2439,사회
2440,복지사
2441,역할
2442,인식
2443,연구
2444,인천광역시
2445,사회
2446,복지사
2447,특수
2448,교사
2449,중심
2450,국내
2451,특수
2452,아동
2453,대상
2454,음악
2455,교육
2456,관련
2457,연구
2458,동향
2459,분석
2460,사상
2461,특수교육
2462,산업혁명
2463,특수교육
2464,좌표
2465,탐색
2466,전환
2467,교육
2468,중등
2469,특수
2470,교사
2471,인식
2472,연구
2473,정신지체
2474,특수
2475,학교
2476,전공
2477,교육과정
2478,운영
2479,실태
2480,특수
2481,학교
2482,전공
2483,전환
2484,교육
2485,운영
2486,대한
2487,교사
2488,인식
2489,개선
2490,방안
2491,유치원
2492,특수
2493,학급
2494,배치
2495,특수교육
2496,보조
2497,직무
2498,만족도
2499,구조사
2500,정신지체
2501,특수
2502,학교
2503,중학
2504,부의
2505,컴퓨터
2506,교육
2507,실태
2508,연구
2509,구어
2510,의사소통
2511,어려움
2512,있는
2513,장애
2514,학생
2515,대한
2516,베트남
2517,특수
2518,교사
2519,의사소통
2520,교육
2521,경험
2522,인식
2523,특수
2524,학교
2525,안전
2526,체험
2527,교육
2528,대한
2529,개선
2530,방안
2531,연구
2532,대구
2533,지역
2534,특수
2535,학교
2536,중심
2537,특수
2538,학급
2539,통합
2540,학급
2541,교사
2542,지각
2543,특수교육
2544,보조
2545,규범
2546,임무
2547,현상
2548,임무
2549,중도
2550,중복
2551,장애
2552,학생
2553,특수
2554,학교
2555,교육과정
2556,운영
2557,중도
2558,중복
2559,장애
2560,학생
2561,교육과정
2562,지원
2563,자료
2564,활용
2565,실태
2566,서울
2567,경기
2568,인천
2569,지역
2570,중심
2571,재택
2572,순회
2573,교육
2574,과정
2575,특수
2576,교사
2577,경험
2578,교권
2579,존중
2580,실태
2581,개선
2582,방안
2583,비디오
2584,모델링
2585,활용
2586,학교생활
2587,안전교육
2588,특수
2589,학교
2590,초등
2591,저학년
2592,발달장애
2593,학생
2594,학교생활
2595,안전
2596,지식
2597,안전
2598,행동
2599,미치는
2600,영향
2601,융합
2602,재교육
2603,적용
2604,중등
2605,특수
2606,교사
2607,인식
2608,요구
2609,분석
2610,특수교육
2611,재정
2612,공평
2613,분석
2614,특수
2615,교사
2616,스마트
2617,교육
2618,활용
2619,실태
2620,인식
2621,연구
2622,사물놀이
2623,민요
2624,교육
2625,특수
2626,아동
2627,행동
2628,교정
2629,미치는
2630,영향
2631,연구
2632,특수교육
2633,교육과정
2634,중등
2635,학교
2636,특수
2637,학급
2638,교육과정
2639,운영
2640,실태
2641,교사
2642,지원
2643,요구
2644,예비
2645,등교
2646,예비
2647,특수
2648,교사
2649,통합교육
2650,인식
2651,비교
2652,연구
2653,국내
2654,교육대학
2655,유아
2656,특수교육
2657,전공
2658,교육과정
2659,분석
2660,전환
2661,교육
2662,고려
2663,특수
2664,학급
2665,간구
2666,연구
2667,초등학교
2668,통합
2669,학급
2670,특수교육
2671,대상자
2672,체육
2673,교과
2674,수행평가
2675,대한
2676,실태
2677,교사
2678,인식
2679,시설
2680,순회
2681,학급
2682,특수교육
2683,운영
2684,실태
2685,대한
2686,특수
2687,교사
2688,학부모
2689,인식
2690,중학교
2691,특수
2692,학급
2693,수업
2694,개별
2695,교육
2696,계획
2697,구현
2698,양상
2699,분석
2700,안전교육
2701,과학
2702,교육
2703,통합
2704,프로그램
2705,특수교육
2706,대상
2707,중학생
2708,안전
2709,의식
2710,미치는
2711,영향
2712,초등학교
2713,특수
2714,학급
2715,운영
2716,교육
2717,시설
2718,환경
2719,연구
2720,전라남도
2721,서남
2722,부지역
2723,초등학교
2724,중심
2725,서울
2726,지역
2727,초등학교
2728,통합교육
2729,실행
2730,대한
2731,특수
2732,교사
2733,교사
2734,평가
2735,초등
2736,통합교육
2737,질적
2738,지표
2739,중심
2740,인문
2741,고등학교
2742,특수교육
2743,대상
2744,학생
2745,학생
2746,담임
2747,교사
2748,경험
2749,인식
2750,특수
2751,학급
2752,설치
2753,고교
2754,교사
2755,통합교육
2756,대한
2757,인식
2758,학교
2759,특수
2760,학교
2761,전환
2762,장애
2763,학생
2764,이야기
2765,통해
2766,특수교육
2767,의미
2768,특수교육
2769,재정
2770,실태
2771,적정
2772,단위
2773,교육비
2774,특수교육
2775,보조
2776,공익
2777,근무
2778,요원
2779,배치
2780,문제
2781,개선
2782,사항
2783,초등학교
2784,이기
2785,특수교육
2786,대상
2787,아동
2788,어머니
2789,경험
2790,요구
2791,대한
2792,이해
2793,학습자
2794,중심
2795,교육
2796,대한
2797,특수
2798,교사
2799,인식
2800,중요도
2801,실행
2802,분석
2803,중심
2804,장애
2805,학생
2806,특수교육
2807,관련
2808,서비스
2809,이용
2810,실태
2811,학부모
2812,인식
2813,다문화
2814,특수교육
2815,대한
2816,교사
2817,특수
2818,교사
2819,인식
2820,초등
2821,특수
2822,학급
2823,담당
2824,교사
2825,활용
2826,교육
2827,실태
2828,분석
2829,연구
2830,정신지체
2831,중학생
2832,특수
2833,학교
2834,진학
2835,과정
2836,작용
2837,선택
2838,요인
2839,연구
2840,진로
2841,교육
2842,요인
2843,중심
2844,특수
2845,교사
2846,미래
2847,사회
2848,인식
2849,청각장애
2850,학생
2851,교육과정
2852,언어
2853,교육
2854,방법론
2855,융합
2856,교육
2857,방향
2858,대한
2859,구조
2860,관계
2861,특수
2862,학교
2863,음악
2864,교육
2865,실태
2866,연구
2867,김해
2868,창원
2869,지역
2870,중심
2871,교육
2872,이론
2873,특수
2874,교육
2875,시사
2876,연구
2877,특수교육
2878,요구
2879,아동
2880,통합교육
2881,협력
2882,교수
2883,대한
2884,교사
2885,특수
2886,교사
2887,인식
2888,일반
2889,교사
2890,대학원
2891,특수교육
2892,전공
2893,장애
2894,아동
2895,통합교육
2896,인식
2897,비교
2898,연구
2899,특수교육
2900,대상
2901,학생
2902,배움
2903,중심
2904,프로젝트
2905,음악
2906,수업
2907,방안
2908,연구
2909,신체
2910,표현
2911,음악
2912,창의력
2913,중심
2914,중등
2915,학교
2916,특수
2917,학급
2918,전환
2919,교육
2920,운영
2921,실태
2922,교사
2923,인식
2924,중국
2925,특수
2926,학교
2927,교사
2928,양성
2929,대학
2930,교육과정
2931,연구
2932,간호사
2933,요구분석
2934,통한
2935,특수
2936,목적
2937,영어
2938,교육과정
2939,개발
2940,특수
2941,학교
2942,원예
2943,재배
2944,교육
2945,운영
2946,실태
2947,특수
2948,교사
2949,인식
2950,정신지체
2951,특수
2952,학교
2953,사용
2954,수학
2955,교육
2956,관련
2957,조사
2958,연구
2959,유치원
2960,교사
2961,특수교육
2962,전문
2963,능력
2964,대한
2965,인식
2966,조사
2967,직무
2968,수행
2969,능력
2970,현직
2971,교육
2972,대한
2973,특수교육
2974,교사
2975,인식
2976,조사
2977,정신지체
2978,특수
2979,학교
2980,특수
2981,학급
2982,교사
2983,중심
2984,특수
2985,아동
2986,문화
2987,예술
2988,교육
2989,현황
2990,영화
2991,예술
2992,치료
2993,중심
2994,고등학교
2995,특수
2996,학급
2997,진로
2998,교육
2999,실태
3000,조사
3001,연구
3002,경기도
3003,특수
3004,학급
3005,운영
3006,학교
3007,중심
3008,특수
3009,아동
3010,음악
3011,교육
3012,국내
3013,연구
3014,총람
3015,특수교육
3016,교사
3017,수학과
3018,교수
3019,용지
3020,교수
3021,불안
3022,연구
3023,경기도
3024,중등
3025,특수
3026,학교
3027,통합
3028,특수
3029,학급
3030,역사교육
3031,현황
3032,분석
3033,개선
3034,방안
3035,특수교육
3036,대상
3037,학생
3038,수학
3039,학습
3040,다양성
3041,연구
3042,네팔
3043,특수
3044,통합
3045,교육
3046,정책
3047,대한
3048,교사
3049,인식
3050,시각장애
3051,특수
3052,학교
3053,수학
3054,교육
3055,실태
3056,조사
3057,연구
3058,중등교육
3059,중심
3060,초등학교
3061,통합교육
3062,요구
3063,특수
3064,학급
3065,아동
3066,사회
3067,기술
3068,개정
3069,개정
3070,특수교육
3071,기본
3072,교육과정
3073,체육
3074,교과
3075,비교
3076,연구
3077,경남
3078,지역
3079,특수
3080,학교
3081,전환
3082,교육
3083,실태
3084,수요
3085,분석
3086,장애인
3087,대한
3088,특수
3089,교육법
3090,대한
3091,중등
3092,학교
3093,교사
3094,인식
3095,연구
3096,고등학교
3097,특수
3098,학급
3099,교육
3100,대한
3101,학부모
3102,만족도
3103,조사
3104,연구
3105,지적장애
3106,자폐
3107,장애
3108,학생
3109,중등
3110,학교
3111,전환
3112,교육
3113,지원
3114,요소
3115,탐색
3116,중등
3117,특수
3118,교사
3119,인식
3120,바탕
3121,장애인
3122,대한
3123,특수
3124,교육법
3125,제정
3126,이후
3127,초등학교
3128,특수
3129,학급
3130,교사
3131,통합
3132,학급
3133,교사
3134,협력
3135,실태
3136,개선
3137,요구분석
3138,특수교육
3139,운영
3140,실태
3141,개선
3142,방안
3143,연구
3144,중등
3145,특수
3146,미술
3147,교육
3148,현황
3149,개선
3150,방안
3151,연구
3152,대구광역시
3153,중심
3154,특수
3155,학교
3156,유치부
3157,통합교육
3158,운영
3159,실태
3160,문제점
3161,질적
3162,연구
3163,유아
3164,교사
3165,유아
3166,특수
3167,교사
3168,장애
3169,유아
3170,통합교육
3171,대한
3172,개념
3173,비교
3174,분석
3175,공립
3176,유치원
3177,중심
3178,정신지체
3179,특수
3180,학교
3181,진로
3182,직업
3183,교육
3184,실태
3185,학부모
3186,인식
3187,요구
3188,조사
3189,정신지체
3190,장애
3191,대상
3192,특수
3193,음악
3194,교육
3195,실태
3196,문제점
3197,한국
3198,특수교육
3199,재정
3200,배분
3201,실태
3202,연구
3203,가혜
3204,이방자
3205,성준
3206,동극
3207,특수교육
3208,업적
3209,연구
3210,중학교
3211,특수
3212,학급
3213,교육
3214,시설
3215,연구
3216,서울시
3217,부지역
3218,중심
3219,특수교육
3220,대상자
3221,치료
3222,지원
3223,효과
3224,대한
3225,관련
3226,주체
3227,인식
3228,차이
3229,분석
3230,특수교육
3231,관련
3232,법령
3233,변천
3234,과정
3235,주요
3236,내용
3237,분석
3238,대한
3239,초등학교
3240,특수
3241,학급
3242,교사
3243,통합
3244,학급
3245,교사
3246,통합교육
3247,협력
3248,실태
3249,개선
3250,방안
3251,시각장애
3252,학생
3253,통합교육
3254,대한
3255,특수교육
3256,센터
3257,지원
3258,실태
3259,활성화
3260,방안
3261,전국
3262,특수
3263,학교
3264,등부
3265,치료
3266,교육활동
3267,실시
3268,현황
3269,통합교육
3270,인과
3271,특수
3272,학급
3273,효율
3274,대한
3275,교사
3276,인식
3277,특수
3278,교사
3279,인식
3280,특수
3281,학교
3282,교육
3283,봉사
3284,사전
3285,사후
3286,교육
3287,관계
3288,연구
3289,독일
3290,특수교육
3291,교사
3292,현직
3293,교육
3294,제도
3295,중심
3296,성향
3297,전문
3298,고등학교
3299,학생
3300,특수교육
3301,지원
3302,가능성
3303,연구
3304,중등
3305,특수교육
3306,사회
3307,운영
